,,,,매출금액,매출금액,매출금액,매출금액,매출금액,매출금액
연도,,,,2017,2018,2019,2020,2021,2022
행정구역 구분 코드,행정구역 명,생활밀접업종 분류코드,생활밀접업종명,,,,,,
4,송정동,1,"페인트, 창호 및 기타 건설자재 소매업",1016905019.0,617035784.0,812253222.0,294975333.0,294971187.0,27069106.0
4,송정동,1,"화장품, 비누 및 방향제 소매업",396002935.0,206004297.0,528013180.0,51000049.0,53528814.0,11821580.0
4,송정동,1,화초 및 식물 소매업,322967024.0,396910594.0,414918024.0,345003467.0,344959926.0,65137187.0
4,송정동,2,가전제품 수리업,335162203.0,405363990.0,627040494.0,674613048.0,737740684.0,82018230.0
4,송정동,2,가정용 세탁업,451918278.0,498989697.0,478926574.0,306985187.0,307013198.0,81900050.0
4,송정동,2,골프 연습장 운영업,1119503925.0,936608405.0,1138406442.0,811863817.0,812120049.0,185912426.0
4,송정동,2,기숙사 및 고시원 운영업,7210743.0,44022760.0,43499674.0,71002333.0,70994427.0,9401845.0
4,송정동,2,기타 교습학원,35790604.0,58827610.0,63412837.0,86668271.0,94276692.0,16052147.0
4,송정동,2,기타 미용업,45998205.0,115009327.0,96996492.0,97995691.0,98059731.0,
4,송정동,2,기타 예술학원,26695263.0,39854907.0,40024453.0,20506852.0,26346432.0,4724191.0
4,송정동,2,노래 연습장 운영업,3058479347.0,3023454282.0,2432985010.0,1164960233.0,1165223155.0,176826781.0
4,송정동,2,당구장 운영업,184019989.0,132003166.0,189010752.0,145006126.0,144994771.0,48424868.0
4,송정동,2,두발 미용업,1579287099.0,1631951854.0,1653758500.0,1428880205.0,1428841383.0,293224697.0
4,송정동,2,여관업,934998341.0,845952177.0,415043685.0,243035841.0,242968633.0,31465924.0
4,송정동,2,외국어학원,207029301.0,196991869.0,22997468.0,83018564.0,82998839.0,75905566.0
4,송정동,2,일반 교과학원,1024914762.0,840015681.0,1005193630.0,1393589923.0,1393659809.0,384225738.0
4,송정동,2,일반의원,521033565.0,540078091.0,460017097.0,737480089.0,,
4,송정동,2,자동차 세차업,110995902.0,121000023.0,177015143.0,265940963.0,265947237.0,82538565.0
4,송정동,2,자동차 전문 수리업,2152624161.0,1852592720.0,1504350688.0,1027160350.0,1027174838.0,249844127.0
4,송정동,2,체력 단련시설 운영업,349000784.0,391984878.0,381991378.0,113002215.0,112999437.0,43498914.0
4,송정동,2,치과의원,626986553.0,988879164.0,951082497.0,1142208986.0,1141830348.0,423736489.0
4,송정동,2,컴퓨터 게임방 운영업,402982564.0,431064725.0,663148605.0,509024408.0,508812266.0,74435586.0
4,송정동,2,피부 미용업,151009571.0,257980426.0,343060221.0,224997729.0,225002880.0,42472759.0
4,송정동,2,한의원,636984057.0,582814604.0,633917453.0,488262394.0,488287833.0,108333050.0
4,송정동,3,기타 주점업,1652899697.0,1580850890.0,1580944164.0,1509856579.0,1509585471.0,272357274.0
4,송정동,3,김밥 및 기타 간이 음식점업,894025112.0,1243030328.0,2061861105.0,2386681890.0,2386501732.0,383588388.0
4,송정동,3,서양식 음식점업,280813248.0,301556257.0,119034547.0,128999755.0,129000594.0,26780273.0
4,송정동,3,일식 음식점업,384001854.0,307007168.0,386997354.0,676964151.0,677090203.0,75243154.0
4,송정동,3,제과점업,1559280313.0,1723208683.0,1781295590.0,1590746500.0,1590956770.0,337884520.0
4,송정동,3,중식 음식점업,1578050130.0,2097291353.0,1516102315.0,1262121378.0,1261846095.0,287987705.0
4,송정동,3,한식 일반 음식점업,8702459349.0,7485657945.0,8441117482.0,9759597253.0,9760049751.0,2085692609.0
4,송죽동,1,가구 소매업,13999638.0,48003410.0,2999975.0,154044388.0,154036272.0,40372584.0
4,송죽동,1,가방 및 기타 가죽제품 소매업,,,,,1110721.0,
4,송죽동,1,가전제품 소매업,458997979.0,507991788.0,836994226.0,904986957.0,905027170.0,154331110.0
4,송죽동,1,가정용 직물제품 소매업,119006311.0,79004935.0,94001533.0,89993794.0,90001284.0,11873806.0
4,송죽동,1,건강 보조식품 소매업,60021417.0,9999248.0,11001642.0,12000457.0,11999412.0,1358747.0
4,송죽동,1,그 외 기타 분류 안된 가정용품 소매업,3999798.0,43000910.0,999991.0,6547155.0,8374744.0,834278.0
4,송죽동,1,기타 식료품 소매업,26287841.0,20409662.0,26110306.0,134002209.0,134002214.0,36879364.0
4,송죽동,1,기타 음ㆍ식료품 위주 종합 소매업,1043958865.0,2723263945.0,2637474495.0,3419183032.0,3419749014.0,804114044.0
4,송죽동,1,기타 의복 소매업,1836160782.0,1881433322.0,1587678723.0,1182456504.0,1183351976.0,103467520.0
4,송죽동,1,남자용 겉옷 소매업,836943804.0,440022591.0,29739213.0,72999885.0,73002406.0,12444635.0
4,송죽동,1,문구용품 및 회화용품 소매업,349019258.0,344992599.0,242005414.0,229994878.0,229995914.0,35427229.0
4,송죽동,1,"서적, 신문 및 잡지류 소매업",2149547481.0,603992763.0,835051307.0,388040963.0,388027352.0,69448824.0
4,송죽동,1,속옷 및 잠옷 소매업,266964351.0,236000245.0,225960648.0,170003646.0,169978061.0,4092231.0
4,송죽동,1,슈퍼마켓,3772710303.0,3494765458.0,1813912652.0,2491776549.0,2491872224.0,698155421.0
4,송죽동,1,시계 및 귀금속 소매업,116364419.0,139479039.0,140535060.0,228600496.0,231053823.0,70838575.0
4,송죽동,1,신발 소매업,62541218.0,59573966.0,86085131.0,62914623.0,65465574.0,6736492.0
4,송죽동,1,안경 및 렌즈 소매업,231996864.0,263001616.0,278996829.0,296994608.0,297001489.0,71909558.0
4,송죽동,1,애완용 동물 및 관련용품 소매업,69994527.0,70004644.0,110015831.0,747068243.0,748034309.0,195890032.0
4,송죽동,1,운동 및 경기용품 소매업,2301083237.0,2667143268.0,3220266536.0,1822887260.0,1823134526.0,349102723.0
4,송죽동,1,육류 소매업,1666169534.0,1291030200.0,1880335698.0,3118732442.0,3118397233.0,999839616.0
4,송죽동,1,의약품 및 의료용품 소매업,6112503866.0,7018029066.0,6142896242.0,6346388061.0,6347224392.0,1778298087.0
4,송죽동,1,전기용품 및 조명장치 소매업,640995461.0,620170129.0,195900448.0,456810428.0,457454884.0,123992122.0
4,송죽동,1,"주방용품 및 가정용 유리, 요업제품 소매업",456860795.0,356572984.0,264047844.0,648667692.0,648675440.0,208083612.0
4,송죽동,1,철물 및 난방용구 소매업,122996043.0,142007500.0,128999727.0,51002480.0,50997162.0,9433443.0
4,송죽동,1,체인화 편의점,9437944537.0,8335904936.0,7096997156.0,7059597296.0,7058426513.0,1927369218.0
4,송죽동,1,"컴퓨터 및 주변장치, 소프트웨어 소매업",308299804.0,643935777.0,520967125.0,676542495.0,510664975.0,203270871.0
4,송죽동,1,통신기기 소매업,653684968.0,499562984.0,613240361.0,493680098.0,357567901.0,121981639.0
4,송죽동,1,"페인트, 창호 및 기타 건설자재 소매업",113999980.0,75005014.0,8803132.0,959921470.0,1065043419.0,193626847.0
4,송죽동,1,"화장품, 비누 및 방향제 소매업",943228966.0,895167223.0,274001098.0,98000912.0,97998393.0,7450079.0
4,송죽동,1,화초 및 식물 소매업,575071286.0,566038062.0,276994133.0,421961788.0,422025892.0,129387094.0
4,송죽동,2,가전제품 수리업,722694473.0,895103541.0,956586183.0,492871535.0,492822845.0,344463069.0
4,송죽동,2,가정용 세탁업,132043325.0,176042177.0,194080226.0,219082150.0,218974769.0,94189047.0
4,송죽동,2,골프 연습장 운영업,682010689.0,1481765231.0,744927344.0,2010761409.0,2011505196.0,496126827.0
4,송죽동,2,기숙사 및 고시원 운영업,2356166.0,2763015.0,2162584.0,46002870.0,45996608.0,6570991.0
4,송죽동,2,기타 교습학원,9906560.0,5309526.0,4840288.0,3316013.0,6104616.0,1159973.0
4,송죽동,2,기타 미용업,41002570.0,41002161.0,91989560.0,102015520.0,101988148.0,6042424.0
4,송죽동,2,기타 예술학원,65999482.0,77999750.0,55999721.0,19000086.0,22586905.0,4524004.0
4,송죽동,2,노래 연습장 운영업,1586901119.0,1665313562.0,1479926918.0,767923773.0,767984174.0,121345696.0
4,송죽동,2,당구장 운영업,202044902.0,230030652.0,263067841.0,284914779.0,284926339.0,57228286.0
4,송죽동,2,두발 미용업,1500085080.0,1780283013.0,2098281459.0,1431830138.0,1432031101.0,301571214.0
4,송죽동,2,부동산 중개 및 대리업,,6961410.0,,130844230.0,125521083.0,7055475.0
4,송죽동,2,여관업,317960428.0,103782493.0,94891931.0,12007170.0,12000197.0,
4,송죽동,2,외국어학원,63064771.0,108984396.0,17998757.0,170836714.0,170990530.0,152066778.0
4,송죽동,2,일반 교과학원,1025140629.0,1055125033.0,1132154569.0,927219057.0,927116727.0,229140615.0
4,송죽동,2,일반의원,1542822977.0,1781055436.0,2279245155.0,1765982192.0,1766202173.0,193830142.0
4,송죽동,2,자동차 세차업,430228848.0,306989049.0,218141842.0,576398282.0,576561729.0,138503413.0
4,송죽동,2,자동차 전문 수리업,982939360.0,1078987811.0,1063986698.0,784966803.0,785004692.0,144302462.0
4,송죽동,2,체력 단련시설 운영업,50003958.0,110994069.0,69999844.0,136990965.0,137003694.0,65251462.0
4,송죽동,2,치과의원,1976205561.0,1889186190.0,2093063046.0,1247022598.0,1246997368.0,321864138.0
4,송죽동,2,컴퓨터 게임방 운영업,305005577.0,512955992.0,712989407.0,245992522.0,246002118.0,51489182.0
4,송죽동,2,피부 미용업,146940801.0,120018198.0,150997480.0,85000346.0,84994107.0,20015306.0
4,송죽동,2,한의원,1894418412.0,1862620716.0,1925673963.0,1362405172.0,1361516615.0,310382751.0
4,송죽동,3,기타 주점업,2958344591.0,3824837751.0,3958447571.0,3030420514.0,3030526455.0,247231452.0
4,송죽동,3,김밥 및 기타 간이 음식점업,537003313.0,477009630.0,712026624.0,1493171054.0,1492921662.0,276588750.0
4,송죽동,3,서양식 음식점업,226001218.0,332000088.0,743986225.0,283355883.0,276132609.0,62732234.0
4,송죽동,3,일식 음식점업,1274109022.0,1152834663.0,1122128691.0,1105821577.0,1106293012.0,240867737.0
4,송죽동,3,제과점업,1646768632.0,2056125091.0,1495172609.0,2248320509.0,2247683636.0,548367815.0
4,송죽동,3,중식 음식점업,2919711087.0,2065058578.0,2116969763.0,1744932798.0,1744876489.0,343658275.0
4,송죽동,3,한식 일반 음식점업,8171810916.0,9844531723.0,9432170486.0,12071745179.0,12070379763.0,2653490273.0
4,송탄동,1,가구 소매업,3789041.0,245551637.0,7218425.0,53000400.0,53000195.0,13232990.0
4,송탄동,1,가전제품 소매업,45951122.0,76995955.0,155983809.0,47271275.0,50706313.0,12382762.0
4,송탄동,1,가정용 직물제품 소매업,313021773.0,280966712.0,442986245.0,424015251.0,424060745.0,81674962.0
4,송탄동,1,건강 보조식품 소매업,22000228.0,591887126.0,522308242.0,176928686.0,49955365.0,
4,송탄동,1,"게임용구, 인형 및 장난감 소매업",414364.0,22061092.0,14460713.0,5874406.0,14268.0,
4,송탄동,1,그 외 기타 분류 안된 가정용품 소매업,114468445.0,169309790.0,100277603.0,40000284.0,40001022.0,4986576.0
4,송탄동,1,기타 식료품 소매업,49975506.0,41734694.0,47822079.0,45040340.0,80002370.0,21455605.0
4,송탄동,1,기타 음ㆍ식료품 위주 종합 소매업,2458786646.0,2469986857.0,2236550000.0,2095582748.0,2097236254.0,370296755.0
4,송탄동,1,기타 의복 소매업,7420922.0,,,75894131.0,52342263.0,494295.0
4,송탄동,1,남자용 겉옷 소매업,106861831.0,115588817.0,64505989.0,49000571.0,49000560.0,10150352.0
4,송탄동,1,문구용품 및 회화용품 소매업,213191545.0,284839957.0,103361348.0,15025350.0,5956374.0,20118469.0
4,송탄동,1,속옷 및 잠옷 소매업,,,,,9000202.0,
4,송탄동,1,슈퍼마켓,3261934946.0,3100849598.0,4487836941.0,1001021011.0,1001001011.0,312469722.0
4,송탄동,1,안경 및 렌즈 소매업,,,,,59579363.0,
4,송탄동,1,애완용 동물 및 관련용품 소매업,20971217.0,26376098.0,,,170129705.0,
4,송탄동,1,운동 및 경기용품 소매업,957783279.0,1163946410.0,1818205797.0,2047997811.0,2048107834.0,1042733731.0
4,송탄동,1,육류 소매업,987984680.0,641041541.0,693966871.0,1926022439.0,1926132834.0,416482178.0
4,송탄동,1,의약품 및 의료용품 소매업,965331272.0,44999820.0,105000444.0,2264491605.0,2264609840.0,1179838322.0
4,송탄동,1,자전거 및 기타 운송장비 소매업,384316890.0,336448506.0,287540338.0,601649013.0,408477648.0,108921300.0
4,송탄동,1,전기용품 및 조명장치 소매업,17445561.0,13012888.0,69926617.0,424343345.0,647095337.0,48511508.0
4,송탄동,1,전자상거래 소매업,265100954.0,364618786.0,274659144.0,,,
4,송탄동,1,"주방용품 및 가정용 유리, 요업제품 소매업",62997635.0,96010509.0,751227420.0,37866451.0,45653015.0,7387072.0
4,송탄동,1,철물 및 난방용구 소매업,19999610.0,504983252.0,663121135.0,145017908.0,145009092.0,39235781.0
4,송탄동,1,체인화 편의점,10721264497.0,9370257168.0,9883234464.0,8150738346.0,8149087394.0,1974710797.0
4,송탄동,1,"컴퓨터 및 주변장치, 소프트웨어 소매업",378875636.0,337042184.0,181972225.0,167957580.0,168035831.0,34572324.0
4,송탄동,1,통신기기 소매업,5002467.0,30885672.0,,22180689.0,30928459.0,
4,송탄동,1,"페인트, 창호 및 기타 건설자재 소매업",325022301.0,683189637.0,146004898.0,153007296.0,152996292.0,41312300.0
4,송탄동,1,"화장품, 비누 및 방향제 소매업",63001030.0,880859552.0,573918721.0,62005855.0,61995340.0,12924664.0
4,송탄동,1,화초 및 식물 소매업,254542798.0,385253281.0,260465396.0,311885638.0,303981836.0,25567771.0
4,송탄동,2,가전제품 수리업,357160298.0,378200580.0,226005086.0,130000624.0,130002007.0,24093051.0
4,송탄동,2,가정용 세탁업,349948143.0,368131931.0,364013530.0,345923711.0,345926013.0,82796885.0
4,송탄동,2,골프 연습장 운영업,686056780.0,798007291.0,837048941.0,625002751.0,625032386.0,107034312.0
4,송탄동,2,기타 교습학원,,1084649.0,1136311.0,4365671.0,12235256.0,2583665.0
4,송탄동,2,기타 미용업,,682633.0,,,58007392.0,
4,송탄동,2,기타 예술학원,59148964.0,45468625.0,65169100.0,66000596.0,66000291.0,19538031.0
4,송탄동,2,노래 연습장 운영업,279038917.0,338988112.0,236967964.0,159023441.0,159077689.0,14154353.0
4,송탄동,2,당구장 운영업,97998525.0,141047136.0,230898142.0,3000001.0,2999981.0,462794.0
4,송탄동,2,두발 미용업,455925963.0,477022356.0,471940211.0,1356236470.0,1356149860.0,473099890.0
4,송탄동,2,여관업,13999833.0,13999900.0,11999948.0,881140614.0,880740522.0,312044401.0
4,송탄동,2,외국어학원,,32482952.0,81974357.0,71048719.0,70989115.0,166008567.0
4,송탄동,2,일반 교과학원,286027211.0,782733416.0,660025600.0,1645440313.0,1646132332.0,730093354.0
4,송탄동,2,일반의원,,,116946787.0,2401412316.0,2404314967.0,377142297.0
4,송탄동,2,자동차 세차업,235915252.0,375801364.0,329115510.0,194031126.0,193964254.0,75400720.0
4,송탄동,2,자동차 전문 수리업,4016232237.0,5552221373.0,3593874272.0,5762888294.0,5762626379.0,1664851526.0
4,송탄동,2,체력 단련시설 운영업,,10999970.0,11000675.0,74969686.0,74990412.0,218043454.0
4,송탄동,2,치과의원,,,340984413.0,765956252.0,766021803.0,230162669.0
4,송탄동,2,컴퓨터 게임방 운영업,146004706.0,240020183.0,311975030.0,307041012.0,307024323.0,89869733.0
4,송탄동,2,피부 미용업,,,,12007406.0,12000380.0,26651614.0
4,송탄동,2,한의원,210097234.0,150740811.0,160350709.0,128761490.0,116113308.0,24734583.0
4,송탄동,3,기타 주점업,629882265.0,791993913.0,521121651.0,670965655.0,670848845.0,97166753.0
4,송탄동,3,김밥 및 기타 간이 음식점업,195995584.0,244981639.0,313976469.0,982798982.0,983179932.0,214114516.0
4,송탄동,3,서양식 음식점업,154762247.0,149910604.0,215634899.0,221689293.0,331440181.0,81641759.0
4,송탄동,3,일식 음식점업,,,28998516.0,326715443.0,411337600.0,167416033.0
4,송탄동,3,제과점업,427022694.0,409088385.0,473960001.0,988227282.0,987964831.0,237131290.0
4,송탄동,3,중식 음식점업,1385975199.0,1315905502.0,709992714.0,1320960969.0,1321091685.0,286857347.0
4,송탄동,3,한식 일반 음식점업,12527518107.0,10731297767.0,11005099229.0,10490717769.0,10491509117.0,2295790761.0
4,송포동,1,가구 소매업,585063567.0,435021798.0,361820103.0,26998326.0,27001818.0,1548.0
4,송포동,1,가방 및 기타 가죽제품 소매업,487978153.0,290698875.0,6382140.0,428501836.0,47710983.0,5639902.0
4,송포동,1,가전제품 소매업,78999651.0,435996402.0,56929467.0,2680049596.0,2680736950.0,157783279.0
4,송포동,1,가정용 직물제품 소매업,43998629.0,42002025.0,168905432.0,2822265.0,2821916.0,1469895.0
4,송포동,1,건강 보조식품 소매업,,21509216.0,14219515.0,24995409.0,25001594.0,8345064.0
4,송포동,1,"게임용구, 인형 및 장난감 소매업",213098518.0,102136360.0,42441809.0,,,
4,송포동,1,"곡물, 곡분 및 가축 사료 소매업",3322727.0,,,,,
4,송포동,1,그 외 기타 분류 안된 가정용품 소매업,139370516.0,314968495.0,419922934.0,283003761.0,282971982.0,41951980.0
4,송포동,1,기타 식료품 소매업,59615330.0,113214432.0,344579884.0,137524317.0,144023429.0,30917431.0
4,송포동,1,기타 음ㆍ식료품 위주 종합 소매업,1009651321.0,656959932.0,1916761678.0,1319822459.0,1400268982.0,199604131.0
4,송포동,1,기타 의복 소매업,103973607.0,104035359.0,14878854.0,36004378.0,36014275.0,
4,송포동,1,남자용 겉옷 소매업,25068048.0,45533696.0,60169310.0,61002273.0,60999999.0,11791299.0
4,송포동,1,문구용품 및 회화용품 소매업,401013329.0,426885450.0,457293864.0,215880604.0,215979371.0,94665952.0
4,송포동,1,"서적, 신문 및 잡지류 소매업",318009735.0,465007560.0,1129939004.0,801996810.0,802095732.0,128716903.0
4,송포동,1,셔츠 및 블라우스 소매업,5451842.0,39703410.0,10427763.0,4831639.0,,
