※ 매년 말일자 통계 현황,,,,,,,,,,,,,,,,,,,
,,2018년,,,,,,2019년,,,,,,2020년,,,,,
행정기관코드,행정기관,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율
4482535000,충청남도 태안군 원북면,"4,536","2,417",          1.88,"2,317","2,219",          1.04,"4,448","2,445",          1.82,"2,280","2,168",          1.05,"4,411","2,540",          1.74,"2,259","2,152",          1.05
4482536000,충청남도 태안군 이원면,"2,352","1,268",          1.85,"1,198","1,154",          1.04,"2,307","1,281",          1.80,"1,172","1,135",          1.03,"2,281","1,293",          1.76,"1,156","1,125",          1.03
4500000000,전라북도  ,"1,836,832","806,235",          2.28,"913,297","923,535",          0.99,"1,818,917","816,191",          2.23,"904,110","914,807",          0.99,"1,804,104","836,660",          2.16,"896,874","907,230",          0.99
4511000000,전라북도 전주시 ,"651,091","266,541",          2.44,"320,576","330,515",          0.97,"654,394","273,753",          2.39,"322,236","332,158",          0.97,"657,432","284,106",          2.31,"323,542","333,890",          0.97
4511100000,전라북도 전주시 완산구 ,"345,065","142,949",          2.41,"168,181","176,884",          0.95,"338,839","143,731",          2.36,"165,180","173,659",          0.95,"339,718","149,040",          2.28,"165,413","174,305",          0.95
4511151000,전라북도 전주시 완산구 중앙동,"8,076","3,986",          2.03,"4,059","4,017",          1.01,"7,839","3,932",          1.99,"3,957","3,882",          1.02,"7,597","3,915",          1.94,"3,811","3,786",          1.01
4511153000,전라북도 전주시 완산구 풍남동,"4,739","2,627",          1.80,"2,372","2,367",          1.00,"4,492","2,538",          1.77,"2,247","2,245",          1.00,"4,243","2,489",          1.70,"2,105","2,138",          0.98
4511160500,전라북도 전주시 완산구 노송동,"13,519","6,526",          2.07,"6,558","6,961",          0.94,"13,105","6,397",          2.05,"6,362","6,743",          0.94,"12,535","6,338",          1.98,"6,112","6,423",          0.95
4511163500,전라북도 전주시 완산구 완산동,"5,283","2,658",          1.99,"2,655","2,628",          1.01,"5,107","2,618",          1.95,"2,556","2,551",          1.00,"4,914","2,604",          1.89,"2,421","2,493",          0.97
4511165000,전라북도 전주시 완산구 동서학동,"6,977","3,226",          2.16,"3,474","3,503",          0.99,"6,747","3,226",          2.09,"3,345","3,402",          0.98,"6,446","3,197",          2.02,"3,194","3,252",          0.98
4511166000,전라북도 전주시 완산구 서서학동,"9,491","4,440",          2.14,"4,647","4,844",          0.96,"9,141","4,426",          2.07,"4,454","4,687",          0.95,"8,765","4,401",          1.99,"4,301","4,464",          0.96
4511167100,전라북도 전주시 완산구 중화산1동,"15,612","6,270",          2.49,"7,519","8,093",          0.93,"15,136","6,203",          2.44,"7,321","7,815",          0.94,"14,675","6,291",          2.33,"7,064","7,611",          0.93
4511167200,전라북도 전주시 완산구 중화산2동,"20,200","8,483",          2.38,"10,048","10,152",          0.99,"19,906","8,540",          2.33,"9,923","9,983",          0.99,"19,608","8,791",          2.23,"9,781","9,827",          1.00
4511168000,전라북도 전주시 완산구 서신동,"41,533","16,091",          2.58,"20,259","21,274",          0.95,"40,261","15,991",          2.52,"19,692","20,569",          0.96,"41,431","17,050",          2.43,"20,080","21,351",          0.94
4511169100,전라북도 전주시 완산구 평화1동,"13,430","6,847",          1.96,"6,476","6,954",          0.93,"12,976","6,804",          1.91,"6,247","6,729",          0.93,"12,903","7,079",          1.82,"6,214","6,689",          0.93
4511169200,전라북도 전주시 완산구 평화2동,"46,688","17,566",          2.66,"22,567","24,121",          0.94,"46,205","17,767",          2.60,"22,334","23,871",          0.94,"46,396","18,448",          2.51,"22,411","23,985",          0.93
4511170100,전라북도 전주시 완산구 삼천1동,"14,046","5,671",          2.48,"6,819","7,227",          0.94,"12,736","5,295",          2.41,"6,196","6,540",          0.95,"11,783","5,076",          2.32,"5,716","6,067",          0.94
4511170200,전라북도 전주시 완산구 삼천2동,"15,107","6,137",          2.46,"7,260","7,847",          0.93,"14,367","6,070",          2.37,"6,931","7,436",          0.93,"13,529","6,029",          2.24,"6,508","7,021",          0.93
4511170300,전라북도 전주시 완산구 삼천3동,"23,900","8,883",          2.69,"11,661","12,239",          0.95,"23,248","8,885",          2.62,"11,309","11,939",          0.95,"22,337","8,990",          2.48,"10,838","11,499",          0.94
4511171100,전라북도 전주시 완산구 효자1동,"12,256","5,083",          2.41,"5,917","6,339",          0.93,"11,720","4,936",          2.37,"5,636","6,084",          0.93,"11,089","4,856",          2.28,"5,335","5,754",          0.93
4511171200,전라북도 전주시 완산구 효자2동,"11,251","4,650",          2.42,"5,388","5,863",          0.92,"10,779","4,576",          2.36,"5,128","5,651",          0.91,"10,295","4,538",          2.27,"4,904","5,391",          0.91
4511171300,전라북도 전주시 완산구 효자3동,"16,037","5,864",          2.73,"7,621","8,416",          0.91,"15,481","5,822",          2.66,"7,360","8,121",          0.91,"14,850","5,852",          2.54,"6,999","7,851",          0.89
4511171400,전라북도 전주시 완산구 효자4동,"28,612","11,577",          2.47,"13,884","14,728",          0.94,"32,082","13,022",          2.46,"15,553","16,529",          0.94,"39,796","15,992",          2.49,"19,348","20,448",          0.95
4511173000,전라북도 전주시 완산구 효자5동,"38,308","16,364",          2.34,"18,997","19,311",          0.98,"37,511","16,683",          2.25,"18,629","18,882",          0.99,"36,526","17,104",          2.14,"18,271","18,255",          1.00
4511300000,전라북도 전주시 덕진구 ,"306,026","123,592",          2.48,"152,395","153,631",          0.99,"315,555","130,022",          2.43,"157,056","158,499",          0.99,"317,714","135,066",          2.35,"158,129","159,585",          0.99
4511352500,전라북도 전주시 덕진구 진북동,"15,428","6,965",          2.22,"7,601","7,827",          0.97,"14,852","6,821",          2.18,"7,304","7,548",          0.97,"14,373","6,823",          2.11,"7,050","7,323",          0.96
4511354000,전라북도 전주시 덕진구 인후1동,"19,521","7,349",          2.66,"9,378","10,143",          0.92,"18,950","7,318",          2.59,"9,158","9,792",          0.94,"18,551","7,418",          2.50,"8,958","9,593",          0.93
4511355000,전라북도 전주시 덕진구 인후2동,"12,317","5,843",          2.11,"6,162","6,155",          1.00,"11,797","5,777",          2.04,"5,917","5,880",          1.01,"11,459","5,859",          1.96,"5,737","5,722",          1.00
4511356000,전라북도 전주시 덕진구 인후3동,"33,344","13,723",          2.43,"16,382","16,962",          0.97,"32,160","13,710",          2.35,"15,764","16,396",          0.96,"32,411","14,398",          2.25,"15,866","16,545",          0.96
4511357000,전라북도 전주시 덕진구 덕진동,"21,285","9,535",          2.23,"10,721","10,564",          1.01,"20,355","9,427",          2.16,"10,289","10,066",          1.02,"20,230","9,748",          2.08,"10,245","9,985",          1.03
4511358000,전라북도 전주시 덕진구 금암1동,"7,768","4,706",          1.65,"4,174","3,594",          1.16,"7,532","4,679",          1.61,"4,020","3,512",          1.14,"7,654","5,020",          1.52,"4,069","3,585",          1.14
4511359000,전라북도 전주시 덕진구 금암2동,"10,671","5,042",          2.12,"5,306","5,365",          0.99,"10,341","4,989",          2.07,"5,118","5,223",          0.98,"9,982","4,994",          2.00,"4,901","5,081",          0.96
4511360000,전라북도 전주시 덕진구 팔복동,"8,547","4,332",          1.97,"4,657","3,890",          1.20,"8,029","4,211",          1.91,"4,363","3,666",          1.19,"7,691","4,202",          1.83,"4,191","3,500",          1.20
4511361100,전라북도 전주시 덕진구 우아1동,"8,831","4,219",          2.09,"4,452","4,379",          1.02,"9,965","4,704",          2.12,"4,999","4,966",          1.01,"9,743","4,741",          2.06,"4,911","4,832",          1.02
4511361200,전라북도 전주시 덕진구 우아2동,"15,491","7,394",          2.10,"7,953","7,538",          1.06,"14,956","7,360",          2.03,"7,703","7,253",          1.06,"14,573","7,471",          1.95,"7,547","7,026",          1.07
4511362000,전라북도 전주시 덕진구 호성동,"21,926","7,912",          2.77,"10,597","11,329",          0.94,"21,042","7,835",          2.69,"10,154","10,888",          0.93,"20,644","7,933",          2.60,"9,923","10,721",          0.93
4511364100,전라북도 전주시 덕진구 송천1동,"50,423","17,081",          2.95,"25,032","25,391",          0.99,"59,125","20,428",          2.89,"29,296","29,829",          0.98,"60,980","21,562",          2.83,"30,238","30,742",          0.98
4511364200,전라북도 전주시 덕진구 송천2동,"27,482","9,832",          2.80,"13,442","14,040",          0.96,"26,586","9,832",          2.70,"12,973","13,613",          0.95,"26,746","10,235",          2.61,"13,088","13,658",          0.96
4511365000,전라북도 전주시 덕진구 조촌동,"10,884","4,794",          2.27,"5,592","5,292",          1.06,"11,968","5,743",          2.08,"6,135","5,833",          1.05,"12,524","6,143",          2.04,"6,445","6,079",          1.06
4511366000,전라북도 전주시 덕진구 동산동,"24,469","9,534",          2.57,"12,284","12,185",          1.01,,,,,,,,,,,,
4511366500,전라북도 전주시 덕진구 여의동,,,,,,,"29,997","11,726",          2.56,"15,136","14,861",          1.02,"30,597","12,200",          2.51,"15,437","15,160",          1.02
4511367000,전라북도 전주시 덕진구 혁신동,"17,639","5,331",          3.31,"8,662","8,977",          0.96,"17,900","5,462",          3.28,"8,727","9,173",          0.95,"19,556","6,319",          3.09,"9,523","10,033",          0.95
4511800000,전라북도 전주시효자출장소 ,,,,,,,,,,,,,0,0,          0.00,0,0,          0.00
4513000000,전라북도 군산시 ,"272,645","117,068",          2.33,"137,897","134,748",          1.02,"270,131","118,264",          2.28,"136,421","133,710",          1.02,"267,859","121,220",          2.21,"135,332","132,527",          1.02
4513025000,전라북도 군산시 옥구읍,"3,389","1,688",          2.01,"1,731","1,658",          1.04,"3,287","1,677",          1.96,"1,687","1,600",          1.05,"3,184","1,664",          1.91,"1,645","1,539",          1.07
4513031000,전라북도 군산시 옥산면,"4,400","1,778",          2.47,"2,270","2,130",          1.07,"4,814","1,957",          2.46,"2,445","2,369",          1.03,"4,720","1,996",          2.36,"2,399","2,321",          1.03
4513032000,전라북도 군산시 회현면,"3,618","1,576",          2.30,"1,858","1,760",          1.06,"3,549","1,558",          2.28,"1,821","1,728",          1.05,"3,454","1,556",          2.22,"1,761","1,693",          1.04
4513033000,전라북도 군산시 임피면,"2,848","1,467",          1.94,"1,426","1,422",          1.00,"2,758","1,446",          1.91,"1,389","1,369",          1.01,"2,677","1,460",          1.83,"1,358","1,319",          1.03
4513034000,전라북도 군산시 서수면,"2,738","1,336",          2.05,"1,396","1,342",          1.04,"2,671","1,339",          1.99,"1,355","1,316",          1.03,"2,589","1,346",          1.92,"1,297","1,292",          1.00
4513035000,전라북도 군산시 대야면,"5,288","2,675",          1.98,"2,622","2,666",          0.98,"5,225","2,661",          1.96,"2,598","2,627",          0.99,"5,043","2,687",          1.88,"2,494","2,549",          0.98
4513036000,전라북도 군산시 개정면,"3,221","1,523",          2.11,"1,632","1,589",          1.03,"3,109","1,512",          2.06,"1,577","1,532",          1.03,"3,021","1,540",          1.96,"1,548","1,473",          1.05
4513037000,전라북도 군산시 성산면,"3,097","1,425",          2.17,"1,572","1,525",          1.03,"3,019","1,409",          2.14,"1,532","1,487",          1.03,"2,903","1,414",          2.05,"1,469","1,434",          1.02
4513038000,전라북도 군산시 나포면,"2,344","1,150",          2.04,"1,210","1,134",          1.07,"2,289","1,136",          2.01,"1,186","1,103",          1.08,"2,224","1,156",          1.92,"1,166","1,058",          1.10
4513039000,전라북도 군산시 옥도면,"3,740","1,859",          2.01,"2,090","1,650",          1.27,"3,629","1,865",          1.95,"2,029","1,600",          1.27,"3,394","1,826",          1.86,"1,922","1,472",          1.31
4513040000,전라북도 군산시 옥서면,"3,341","1,673",          2.00,"1,697","1,644",          1.03,"3,199","1,626",          1.97,"1,625","1,574",          1.03,"3,039","1,602",          1.90,"1,548","1,491",          1.04
4513051500,전라북도 군산시 해신동,"2,594","1,327",          1.95,"1,278","1,316",          0.97,"2,470","1,302",          1.90,"1,202","1,268",          0.95,"2,406","1,311",          1.84,"1,175","1,231",          0.95
4513053000,전라북도 군산시 월명동,"6,276","3,263",          1.92,"3,141","3,135",          1.00,"6,062","3,191",          1.90,"3,036","3,026",          1.00,"5,547","3,054",          1.82,"2,755","2,792",          0.99
